Salary,DOJ,Designation,JobCity,Gender,DOB,10percentage,10board,12graduation,12percentage,12board,CollegeTier,Degree,Specialization,collegeGPA,CollegeCityTier,CollegeState,GraduationYear,English,Logical,Quant,Domain,ComputerProgramming,ElectronicsAndSemicon,ComputerScience,MechanicalEngg,ElectricalEngg,TelecomEngg,CivilEngg,conscientiousness,agreeableness,extraversion,nueroticism,openess_to_experience
100000,2013-11-01,business analyst,Jaipur,f,1990-12-01,79.0,icse,2008,73.0,icse,2,B.Tech/B.E.,computer science & engineering,75.0,1,Rajasthan,2013,685,535,605,0.356536487724475,365,-1,346,-1,-1,-1,-1,1.7081,1.3779,1.2396,-1.2486,1.0554
265000,2010-12-01,technical assistant,Kolkata,f,1987-09-06,79.37,state,2005,61.6,state,2,M.Tech./M.E.,instrumentation and control engineering,82.0,1,West Bengal,2014,395,605,585,0.124502074009537,445,233,-1,-1,-1,-1,-1,-0.2628,0.8128,0.9623,-0.8778,0.3444
380000,2014-06-01,business analyst,-1,m,1991-10-01,75.4,cbse,2010,67.6,cbse,2,B.Tech/B.E.,electronics and communication engineering,62.7,0,Jharkhand,2014,545,570,470,0.207392169717661,335,260,-1,-1,-1,-1,-1,1.2772,0.0459,0.3174,-0.3612,-0.8608
300000,2013-12-01,project engineer,Pune,m,1990-08-01,85.5,state,2008,76.33,state,2,B.Tech/B.E.,applied electronics and instrumentation,76.7,0,West Bengal,2013,485,460,590,0.694479327708463,-1,366,-1,-1,-1,-1,-1,1.2772,0.8784,-0.9122,-1.5021,0.0973
300000,2013-06-01,sap abap consultant,Bangalore,f,1992-03-19,87.83,state,2009,94.0,state,2,B.Tech/B.E.,electrical engineering,78.18,1,Telangana,2013,500,510,570,-1.0,355,-1,-1,-1,-1,-1,-1,0.2718,-0.6201,1.0859,2.1743,0.6721
280000,2014-05-01,embedded software engineer,Bangalore,f,1991-12-21,77.4,cbse,2009,81.0,cbse,2,B.Tech/B.E.,electronics & telecommunications,77.8,0,Orissa,2013,415,510,590,0.649389714846691,335,356,-1,-1,-1,-1,-1,0.4155,-0.4536,-1.527,0.2727,-0.0943
350000,2015-02-01,software engineer,Pune,m,1992-12-21,78.6,state,2009,69.4,state,2,B.Tech/B.E.,information technology,74.3,0,Madhya Pradesh,2014,420,445,510,0.486747008438193,505,-1,376,-1,-1,-1,-1,1.4208,0.7119,-0.2974,-1.6289,-0.2859
120000,2012-08-01,software test engineer,Ghaziabad,f,1986-06-10,55.0,n/a,2005,65.0,n/a,2,MCA,computer application,64.0,0,Uttar Pradesh,2011,515,425,325,0.450876584483451,395,-1,-1,-1,-1,-1,-1,0.0464,0.0328,1.1074,2.0599,0.3444
240000,2015-02-01,software developer,Noida,m,1991-06-03,78.66,cbse,2009,64.88,cbse,2,B.Tech/B.E.,computer science & engineering,73.0,0,Uttar Pradesh,2013,500,495,485,0.23780283983757,345,-1,315,-1,-1,-1,-1,0.1282,0.2124,0.4711,0.0192,1.247
320000,2012-09-01,senior systems engineer,Bangalore,f,1990-02-27,90.4,cbse,2007,81.6,cbse,2,B.Tech/B.E.,information technology,85.8,0,Karnataka,2012,435,505,625,0.765673581234011,485,-1,-1,-1,-1,-1,-1,0.6646,-0.3183,-1.6865,-0.2902,-0.1295
180000,2012-12-01,application developer,Bangalore,m,1990-01-05,70.33,state,2006,77.2,state,2,B.Tech/B.E.,computer engineering,71.14,0,Uttar Pradesh,2011,435,525,534,0.930370607202691,565,-1,-1,-1,-1,-1,-1,0.8578,0.3448,1.2525,-1.5828,-0.4455
320000,2014-10-01,java software engineer,Bangalore,m,1992-09-09,72.0,cbse,2010,80.75,cbse,2,B.Tech/B.E.,information technology,68.26,0,Haryana,2014,630,545,655,0.978799292641428,515,-1,561,-1,-1,-1,-1,-0.7335,0.8784,-0.4511,-0.7415,1.0554
400000,2010-12-01,software developer,Bangalore,f,1988-02-13,80.64,n/a,2006,71.66,n/a,2,B.Tech/B.E.,information technology,69.03,1,Karnataka,2010,445,395,415,0.864685413370085,525,-1,-1,-1,-1,-1,-1,-0.2628,-0.5913,-1.3599,-0.2902,-0.2875
315000,2011-07-01,product development engineer,Gurgaon,m,1989-01-02,68.2,state,2005,76.0,state,2,B.Tech/B.E.,mechanical engineering,65.0,0,Uttar Pradesh,2011,535,475,585,0.414337426422751,-1,-1,-1,366,-1,-1,-1,1.1283,0.1888,0.5269,-1.5828,0.6603
360000,2014-02-01,systems engineer,-1,m,1990-09-12,79.5,icse,2008,78.0,icse,2,B.Tech/B.E.,electronics and communication engineering,81.3,0,Uttar Pradesh,2013,570,520,445,0.538386892985096,-1,333,-1,-1,-1,-1,-1,-1.4517,-0.7866,-0.1437,0.9066,0.6721
150000,2014-08-01,data analyst,Noida,f,1991-03-16,80.6,cbse,2008,69.0,cbse,2,B.Tech/B.E.,information technology,54.0,0,Rajasthan,2014,710,570,595,0.911395278391328,415,-1,500,-1,-1,-1,-1,-0.8772,-1.4526,-1.0659,1.0333,-0.4776
190000,2012-07-01,seo engineer,Gurgaon,m,1988-10-25,58.7,state,2006,50.3,state,2,B.Tech/B.E.,information technology,62.5,0,Uttarakhand,2011,355,375,265,0.0278150713447086,205,-1,-1,-1,-1,-1,-1,0.0464,-1.8393,-0.0537,-0.5253,-1.0774
70000,2013-09-01,project assistant,New Delhi,m,1991-12-25,87.4,cbse,2009,82.6,cbse,2,B.Tech/B.E.,electronics and communication engineering,68.58,1,Delhi,2013,615,500,535,0.493596387301038,515,324,-1,-1,-1,-1,-1,1.1336,1.3779,0.01,-1.6289,0.0973
350000,2010-04-01,software engineer,Noida,f,1986-09-22,77.0,icse,2004,76.0,cbse,2,B.Tech/B.E.,electronics and communication engineering,96.0,0,Uttar Pradesh,2009,585,505,575,0.824666400671332,395,400,-1,-1,-1,-1,-1,1.59199999999999,0.9688,0.9623,-0.5253,0.9763
235000,2013-09-01,application engineer,Mumbai,m,1992-03-10,77.5,state,2008,67.0,state,2,B.Tech/B.E.,information technology,69.5,0,Uttar Pradesh,2013,370,390,355,0.245455659999829,335,-1,-1,-1,-1,-1,-1,0.2718,-1.4526,0.7785,-0.3612,-0.6692
400000,2014-03-01,software engineer,Bangalore,m,1991-11-27,86.0,cbse,2009,86.4,cbse,1,B.Tech/B.E.,electronics and communication engineering,67.23,0,Haryana,2013,650,700,585,0.112139438207403,525,228,-1,-1,-1,-1,-1,-0.4463,0.3789,0.6248,-0.1076,-0.2859
440000,2013-01-01,programmer,Noida,m,1991-06-30,60.2,cbse,2008,66.8,cbse,2,B.Tech/B.E.,information technology,69.91,0,Uttar Pradesh,2013,545,400,635,0.843123726665742,515,-1,-1,-1,-1,-1,-1,0.8578,0.8128,-0.6343,-0.0846,-0.7615
345000,2013-07-01,production engineer,Tirupathi,m,1992-06-10,85.0,state,2009,95.1,state,2,B.Tech/B.E.,mechanical engineering,80.91,0,Andhra Pradesh,2013,615,555,620,0.903940782098604,385,-1,-1,500,-1,-1,-1,-1.4517,-1.4526,0.01,1.2869,-1.8189
315000,2014-07-01,java software engineer,Bangalore,m,1993-10-19,75.0,state,2010,75.0,cbse,2,B.Tech/B.E.,computer science & engineering,81.0,1,Tamil Nadu,2014,405,450,440,0.486747008438193,505,-1,376,-1,-1,-1,-1,0.4155,0.2124,1.0859,-1.7556,1.0554
300000,2014-11-01,quality analyst,Gurgaon,f,1992-09-13,92.0,cbse,2010,81.0,cbse,2,B.Tech/B.E.,instrumentation and control engineering,74.88,1,Delhi,2014,640,510,475,0.446198249677897,395,-1,-1,-1,-1,-1,-1,0.4155,0.8784,0.7785,-0.4879,-0.4776
180000,2014-04-01,talent acquisition specialist,Noida,f,1992-12-12,86.5,cbse,2010,72.4,cbse,2,B.Tech/B.E.,information technology,75.0,0,Madhya Pradesh,2014,535,505,235,0.744758354008939,445,-1,438,-1,-1,-1,-1,0.2718,0.5454,1.0859,-1.5021,0.8637
60000,2014-11-01,software development engineer,Noida,m,1991-01-14,75.0,state,2008,66.0,state,2,B.Tech/B.E.,computer science & engineering,62.5,0,Punjab,2012,464,575,395,0.600057182338341,435,-1,-1,-1,-1,-1,-1,-0.880999999999999,0.1888,-1.5051,0.8848,-0.8799
415000,2012-09-01,programmer analyst,Coimbatore,m,1991-01-31,77.81,state,2008,84.0,state,2,B.Tech/B.E.,computer engineering,73.5,0,Tamil Nadu,2012,535,525,425,0.735795709224656,475,-1,-1,-1,-1,-1,-1,-0.9969,-0.9033,1.3977,-0.26087,0.1864
420000,2013-09-01,software engineer,Bangalore,m,1992-06-03,85.67,state,2009,93.0,state,2,B.Tech/B.E.,computer engineering,84.08,1,Telangana,2013,535,470,560,0.704090412131314,465,-1,-1,-1,-1,-1,-1,0.99,-0.1206,-0.1437,0.0192,-0.6692
300000,2014-08-01,programmer analyst,bangalore,m,1992-10-29,89.9,state,2010,76.67,state,2,B.Tech/B.E.,electronics and electrical engineering,86.0,0,Tamil Nadu,2014,590,440,425,0.661834475840071,-1,388,-1,-1,446,-1,-1,0.8463,1.2114,0.3174,-0.3612,1.6302
105000,2014-11-01,software developer,Hyderabad,f,1991-04-11,77.0,state,2009,88.0,state,2,B.Tech/B.E.,computer science & engineering,71.0,1,Telangana,2013,370,470,280,0.704090412131314,465,-1,-1,-1,-1,-1,-1,0.1282,0.5454,0.4711,0.9066,-0.2859
180000,2014-10-01,mechanical engineer,Rajasthan,m,1992-02-15,79.0,cbse,2010,56.0,cbse,2,B.Tech/B.E.,mechanical engineering,60.0,0,Punjab,2014,415,485,500,0.840840968763718,-1,-1,-1,473,-1,-1,-1,-2.0262,0.2124,0.3174,0.9066,1.0554
100000,2014-11-01,sales account manager,Sonipat,m,1990-05-09,79.75,state,2008,67.57,state,2,B.Tech/B.E.,mechanical engineering,72.31,1,West Bengal,2015,605,455,175,0.59828069148683,385,-1,-1,407,-1,-1,-1,1.1336,0.0459,-0.1437,-0.3612,-0.4776
400000,2013-05-01,branch manager,Bareli,m,1990-06-13,67.6,cbse,2007,70.2,cbse,2,B.Tech/B.E.,electronics & telecommunications,60.93,1,Maharashtra,2011,525,495,555,0.694479327708463,-1,366,-1,-1,-1,-1,-1,-0.880999999999999,-0.5913,-0.344,-0.7603,-0.9194
90000,2013-01-01,programmer analyst,Kochi/Cochin,f,1989-07-03,72.0,cbse,2007,64.0,cbse,2,B.Tech/B.E.,information technology,59.0,0,Kerala,2011,525,415,365,0.21678548596901,325,-1,-1,-1,-1,-1,-1,-0.5719,0.3448,-0.0537,-0.7603,0.1864
140000,2012-07-01,software engineer,Bangalore,m,1984-08-18,80.64,state,2009,64.45,state,2,B.Tech/B.E.,electronics and communication engineering,63.66,1,Karnataka,2012,605,595,475,0.824666400671332,365,400,-1,-1,-1,473,-1,1.9011,1.2808,-0.0537,3.3525,0.9763
100000,2013-01-01,business analyst consultant,Pune,m,1990-10-19,75.73,state,2008,69.5,state,2,B.Tech/B.E.,information technology,64.0,0,Maharashtra,2012,415,365,335,0.165633091512476,305,-1,-1,-1,-1,-1,-1,1.1283,-0.2793,0.672,1.0024,0.1864
485000,2010-08-01,senior systems engineer,-1,m,1988-10-23,87.68,state,2006,62.66,state,2,B.Tech/B.E.,computer engineering,70.0,1,Karnataka,2010,515,455,355,0.901489571371033,545,-1,-1,-1,-1,-1,-1,-0.2628,0.5008,-0.6343,-0.1727,-0.9194
180000,2014-12-01,android developer,Noida,m,1992-07-05,58.0,state,2009,62.0,state,2,B.Tech/B.E.,computer science & engineering,70.68,0,Uttar Pradesh,2014,405,395,390,0.486747008438193,495,-1,376,-1,-1,-1,-1,-0.7335,-0.1206,0.7785,0.653,0.0973
180000,2014-06-01,technical support engineer,-1,m,1993-05-28,76.2,cbse,2010,88.0,state,2,B.Tech/B.E.,information technology,69.8,0,Tamil Nadu,2014,450,510,620,0.744758354008939,315,-1,438,-1,-1,-1,-1,1.4208,-0.1206,0.4711,-1.3753,1.6302
325000,2015-02-01,project engineer,Chennai,m,1991-08-12,60.5,state,2009,72.15,state,2,MCA,computer application,81.0,0,Tamil Nadu,2015,345,410,500,0.670743151433127,455,-1,-1,-1,-1,-1,-1,0.8192,-0.3684,-0.2882,0.0623,-0.7615
690000,2010-09-01,senior software engineer,Gurgaon,f,1988-12-06,88.0,cbse,2006,81.8,cbse,1,B.Tech/B.E.,computer engineering,75.43,1,Delhi,2010,675,674,684,0.960903087163164,595,-1,-1,-1,-1,-1,-1,0.215,0.7135,-1.6502,0.4041,1.4186
190000,2012-10-01,it executive,Gurgaon,m,1987-05-26,56.0,state,2008,58.4,state,2,B.Tech/B.E.,information technology,55.0,0,Punjab,2012,404,285,385,0.165633091512476,305,-1,-1,-1,-1,-1,-1,-1.9629,-1.2543,-0.2714,0.0623,-0.2875
250000,2010-10-01,project engineer,Hyderabad,f,1988-10-25,88.0,state,2006,91.0,state,2,B.Tech/B.E.,electronics & instrumentation eng,64.95,0,Andhra Pradesh,2010,505,685,464,0.124502074009537,435,233,-1,-1,-1,-1,-1,0.2009,0.6568,-0.9245,-1.2303,0.1864
325000,2012-04-01,software test engineer,Bangalore,f,1986-12-27,75.0,state,2006,60.0,state,2,B.Tech/B.E.,computer engineering,60.0,1,Karnataka,2010,375,255,275,0.143256541032196,295,-1,-1,-1,-1,-1,-1,0.51,-1.0593,-1.2148,0.4148,-0.6035
175000,2014-08-01,sales engineer,Kolkata,f,1991-12-10,82.0,state,2010,71.4,state,2,B.Tech/B.E.,applied electronics and instrumentation,82.5,1,West Bengal,2014,580,570,475,0.600643959446608,455,-1,-1,-1,-1,-1,-1,0.7027,0.8784,0.6248,0.0192,0.8637
200000,2011-10-01,research associate,Kanpur,m,1988-03-02,65.2,cbse,2005,66.0,cbse,2,B.Tech/B.E.,electronics and communication engineering,68.74,0,Uttar Pradesh,2010,355,505,565,0.0233121682429863,-1,166,-1,-1,-1,-1,-1,-1.1901,-0.4353,-1.3599,0.1798,0.3444
120000,2013-07-01,software engineer,Pune,m,1992-01-12,81.38,state,2009,67.5,state,2,B.Tech/B.E.,computer science & engineering,61.43,0,Maharashtra,2013,405,385,390,0.744758354008939,435,-1,438,-1,-1,-1,-1,0.5591,-1.1196,-0.1437,1.794,-0.2859
50000,2012-07-01,entry level management trainee,Ludhiana,m,1989-05-19,64.0,state,2007,63.0,state,2,B.Tech/B.E.,computer engineering,64.0,0,Punjab,2012,475,395,435,0.10487135986097,275,-1,-1,-1,-1,-1,-1,0.3555,-1.0593,0.2366,-0.6428,1.4502
220000,2013-12-01,project engineer,Hospete,m,1991-04-16,75.52,state,2009,70.0,state,2,B.Tech/B.E.,mechanical engineering,60.13,0,Karnataka,2013,485,545,530,0.755375120895548,-1,-1,-1,446,-1,-1,-1,-0.5899,-0.6867,0.1357,-1.2486,-0.4601
100000,2013-06-01,maintenance engineer,Miryalaguda,m,1992-04-03,82.5,state,2009,91.0,state,2,M.Tech./M.E.,power systems and automation,76.0,1,Telangana,2015,360,520,445,-1.0,405,200,-1,-1,452,-1,-1,-0.159,-0.4536,-1.3733,-0.995,1.0554
340000,2015-06-01,software engineer,-1,m,1993-11-26,80.4,cbse,2011,79.0,cbse,2,B.Tech/B.E.,information technology,63.12,0,Uttar Pradesh,2015,570,555,575,0.744758354008939,445,-1,438,-1,-1,-1,-1,0.5591,0.3789,-0.2974,-0.8682,-0.4776
250000,2012-11-01,operations analyst,Bangalore,f,1991-02-02,85.33,cbse,2008,78.2,cbse,2,B.Tech/B.E.,electronics and communication engineering,77.25,0,Uttar Pradesh,2012,605,404,454,0.824666400671332,-1,400,407,-1,-1,-1,-1,1.0896,1.5928,0.672,-1.05407,0.1864
105000,2011-01-01,software trainee,New Delhi,m,1985-02-15,48.5,state,2002,59.77,state,2,MCA,computer application,64.0,1,Delhi,2011,335,515,565,0.942116551485008,575,-1,-1,-1,-1,-1,-1,-2.1175,-3.0874,-2.6662,0.0623,-3.4471
105000,2013-08-01,software engineer trainee,-1,m,1991-12-25,65.0,state,2009,75.6,state,2,B.Tech/B.E.,information technology,62.0,1,Tamil Nadu,2013,350,480,465,0.450876584483451,395,-1,-1,-1,-1,-1,-1,-2.7443,-2.4516,-2.4491,-0.6147,-3.735
120000,2014-10-01,software developer,Kochi/Cochin,f,1990-09-26,88.0,cbse,2009,69.0,cbse,2,B.Tech/B.E.,electronics and communication engineering,67.0,0,Kerala,2013,405,460,390,0.338786347219528,415,292,-1,-1,-1,-1,-1,0.8463,-1.7856,-0.1437,1.5404,-0.8608
300000,2014-01-01,software engineer,Hyderabad,m,1991-04-20,80.6,cbse,2008,63.0,cbse,2,B.Tech/B.E.,electronics and communication engineering,72.58,1,Karnataka,2013,640,545,515,0.824666400671332,405,400,-1,-1,-1,473,-1,0.4155,-0.7866,0.1637,-0.7415,0.4805
300000,2012-09-01,android developer,Hyderabad,f,1989-01-03,88.3,state,2006,87.0,state,2,MCA,computer application,70.44,1,Telangana,2012,370,535,500,0.635978756456794,445,-1,-1,-1,-1,-1,-1,0.5591,-0.2871,0.01,-0.3612,0.2889
505000,2011-01-01,programmer analyst,Gurgaon,m,1987-08-26,80.6,icse,2005,91.0,icse,2,B.Tech/B.E.,information technology,73.06,0,Uttar Pradesh,2010,485,505,375,0.635978756456794,445,-1,-1,-1,-1,-1,-1,0.51,1.7488,0.2366,-1.2303,0.9763
265000,2013-05-01,project engineer, mumbai,m,1990-08-17,86.0,cbse,2009,61.0,cbse,2,B.Tech/B.E.,electronics and communication engineering,75.0,1,Tamil Nadu,2013,570,470,530,0.124502074009537,355,233,-1,-1,-1,366,-1,-0.5899,-0.6201,1.3933,-0.3612,0.6721
140000,2014-08-01,customer service,Bangalore,f,1990-05-05,62.0,state,2008,61.4,cbse,2,B.Tech/B.E.,electronics and electrical engineering,66.68,0,Uttar Pradesh,2013,370,455,380,0.684565067658204,-1,-1,223,-1,452,-1,-1,0.2718,0.7119,0.3174,-1.8824,0.6721
500000,2013-08-01,quality assurance test engineer,Noida,m,1990-10-21,86.0,cbse,2009,80.2,cbse,2,B.Tech/B.E.,information technology,71.59,1,Delhi,2013,415,585,705,0.450876584483451,395,-1,-1,-1,-1,-1,-1,-1.5953,0.0459,0.3174,1.4136,-0.8608
320000,2011-05-01,software engineer,Hyderabad,m,1986-05-10,67.67,n/a,2003,70.2,n/a,2,MCA,computer application,75.0,0,Andhra Pradesh,2011,375,525,605,0.942116551485008,575,-1,-1,-1,-1,-1,-1,-0.1082,1.1248,0.9623,-0.9953,0.1864
325000,2014-12-01,system engineer,Hyderabad,m,1992-09-18,83.4,cbse,2009,63.2,cbse,2,B.Tech/B.E.,electronics and electrical engineering,74.0,0,Orissa,2014,615,420,590,0.931749687274917,545,388,-1,-1,548,-1,-1,0.99,-0.2871,0.4711,-1.8824,-0.6692
345000,2015-02-01,application developer,Bangalore,m,1992-02-05,71.8,cbse,2009,73.0,cbse,2,B.Tech/B.E.,computer science & engineering,76.0,0,West Bengal,2014,630,605,545,0.486747008438193,525,-1,376,-1,-1,-1,-1,0.7027,-0.4536,1.2396,-0.6147,1.4386
300000,2014-03-01,software engineer,Bangalore,m,1991-06-04,84.0,icse,2009,72.0,cbse,2,B.Tech/B.E.,computer science & engineering,83.8,1,West Bengal,2013,770,460,465,0.995464718630865,685,-1,-1,-1,-1,-1,-1,0.1282,0.5454,1.2396,-0.6147,0.8637
330000,2013-08-01,system engineer,Chennai,m,1991-06-09,85.4,cbse,2008,68.0,cbse,1,B.Tech/B.E.,electrical engineering,69.4,0,Karnataka,2013,765,640,680,0.875503907349337,395,324,-1,-1,516,-1,-1,1.1336,1.3779,1.0859,-0.8682,0.0973
310000,2014-09-01,quality assurance test engineer,-1,m,1992-05-19,82.1,state,2010,72.1,state,2,B.Tech/B.E.,electronics and communication engineering,73.6,1,West Bengal,2014,805,565,645,0.338786347219528,465,292,-1,-1,-1,-1,-1,-0.4463,-0.4536,-1.6807,0.3995,-1.244
150000,2012-06-01,system engineer,Dharuhera,m,1988-07-12,71.66,state,2006,73.8,state,1,B.Tech/B.E.,computer engineering,63.88,1,Delhi,2012,425,485,405,0.735795709224656,475,-1,-1,-1,-1,-1,-1,0.9737,1.1248,0.2366,0.0623,-0.0506
85000,2012-11-01,customer service manager,Chennai,f,1990-11-24,85.18,state,2008,90.25,state,2,B.Tech/B.E.,electronics and communication engineering,83.7,1,Tamil Nadu,2012,395,375,435,0.124502074009537,355,233,-1,-1,-1,340,-1,0.3555,0.1888,0.672,0.0623,0.5419
260000,2013-09-01,quality associate,Bangalore,m,1990-12-20,65.0,cbse,2008,70.4,cbse,2,B.Tech/B.E.,instrumentation engineering,58.13,1,Karnataka,2013,615,620,545,0.0957537630042686,315,-1,-1,-1,-1,-1,-1,-0.8772,-0.1206,0.1637,1.2869,1.247
180000,2015-03-01,help desk analyst,-1,m,1991-12-14,86.4,cbse,2009,69.0,cbse,2,B.Tech/B.E.,electronics and electrical engineering,73.0,0,Uttar Pradesh,2014,530,520,750,0.423951396376433,315,324,-1,-1,388,-1,-1,1.2772,0.3789,-0.7585,-1.5021,-0.2859
350000,2014-07-01,java software engineer,-1,m,1992-01-01,91.0,cbse,2009,83.6,cbse,2,B.Tech/B.E.,computer science & engineering,76.2,0,Uttar Pradesh,2014,615,560,695,0.704090412131314,465,-1,-1,-1,-1,-1,-1,0.7027,-0.9531,-0.6048,-0.995,-1.244
350000,2006-01-01,general manager,Jaipur,m,1994-02-12,83.4,cbse,2010,77.0,cbse,2,B.Tech/B.E.,computer science & engineering,76.0,1,Rajasthan,2014,415,555,440,0.308400582860308,355,-1,-1,-1,-1,-1,-1,-1.0208,-1.1196,-1.9881,-0.2344,-2.7769
210000,2013-10-01,technical support engineer,Chennai,f,1991-09-08,81.0,state,2009,70.0,state,2,B.Tech/B.E.,computer science & engineering,71.0,1,Tamil Nadu,2013,405,395,260,0.622642915849938,405,-1,407,-1,-1,-1,-1,0.4155,-0.2871,0.4711,0.5262,-0.0943
445000,2013-03-01,system engineer,Mumbai,m,1991-06-09,79.8,n/a,2008,77.0,n/a,2,B.Tech/B.E.,information technology,81.6,0,Orissa,2012,515,445,495,0.793580614548506,495,-1,-1,-1,-1,-1,-1,0.6646,1.9048,2.1234,3.3525,1.1343
145000,2012-10-01,operation executive,Jaipur,m,1990-12-04,81.8,cbse,2008,63.6,cbse,2,B.Tech/B.E.,electronics and communication engineering,63.18,1,Rajasthan,2012,500,545,485,0.538386892985096,-1,333,-1,-1,-1,-1,-1,-1.1644,0.7119,-0.2974,1.4136,0.0973
180000,2012-12-01,network engineer,Noida,m,1986-02-06,48.0,state,2004,63.6,state,2,B.Tech/B.E.,electronics and communication engineering,58.0,0,Uttar Pradesh,2012,515,465,425,0.910770164246022,-1,433,-1,-1,-1,313,-1,-0.1082,-0.1232,0.3817,-0.4078,-1.0774
185000,2014-06-01,ios developer,Gurgaon,m,1992-06-10,68.0,cbse,2010,65.0,cbse,2,B.Tech/B.E.,computer science & engineering,75.0,0,Uttar Pradesh,2014,595,425,430,0.622642915849938,495,-1,407,-1,-1,-1,-1,0.5591,0.2124,-0.1437,-1.8824,0.8637
325000,2015-05-01,project engineer,Visakhapatnam,m,1994-08-10,84.4,cbse,2011,92.7,state,2,B.Tech/B.E.,computer science & engineering,74.8,0,Andhra Pradesh,2015,665,485,535,0.744758354008939,525,-1,438,-1,-1,-1,-1,0.1282,0.3789,-0.4511,-1.3753,-0.6692
320000,2012-05-01,engineering manager,Kolkata,m,1990-04-11,79.0,n/a,2008,85.4,n/a,2,B.Tech/B.E.,electrical engineering,75.6,1,West Bengal,2012,365,495,605,0.376059586651545,-1,300,-1,-1,-1,-1,-1,0.3555,0.3448,0.5269,0.53233,0.1864
95000,2014-01-01,asp.net developer,Bhopal,m,1990-08-19,61.8,cbse,2009,69.6,state,2,B.Tech/B.E.,computer science & engineering,63.69,0,Madhya Pradesh,2013,415,460,485,0.192587104094003,-1,-1,-1,-1,-1,-1,-1,-1.0208,-0.1206,1.0859,-1.2486,-0.2859
310000,2014-07-01,programmer analyst,Pune,m,1992-04-22,90.46,state,2012,81.5,state,2,B.Tech/B.E.,electronics & telecommunications,77.0,0,Maharashtra,2014,370,450,310,0.338786347219528,405,292,-1,-1,-1,260,-1,-0.3027,-0.4536,0.6248,1.4136,-0.0943
380000,2014-07-01,associate software engineer,Hyderabad,m,1993-08-22,94.8,state,2010,97.4,state,2,B.Tech/B.E.,electronics and communication engineering,75.0,1,Telangana,2014,510,450,545,0.338786347219528,335,292,-1,-1,228,-1,-1,1.1336,0.3789,0.9322,-2.136,-0.6692
145000,2014-03-01,senior network engineer,lucknow,m,1989-10-19,70.5,n/a,2006,66.4,n/a,2,B.Tech/B.E.,electronics and communication engineering,68.28,0,Uttar Pradesh,2012,465,325,525,0.824666400671332,-1,400,-1,-1,-1,-1,-1,1.0896,1.4368,0.5269,-0.5253,0.6603
410000,2013-04-01,senior systems engineer,Hyderabad,m,1989-09-30,82.67,state,2008,90.1,state,2,B.Tech/B.E.,electronics and communication engineering,76.56,1,Telangana,2012,415,435,595,0.694479327708463,425,366,-1,-1,-1,233,-1,1.1283,1.4368,1.1074,0.0623,0.7788
400000,2013-03-01,system engineer,Pune,m,1991-04-08,87.6,cbse,2008,80.8,cbse,2,B.Tech/B.E.,electronics and communication engineering,73.2,0,Uttar Pradesh,2012,645,575,525,0.998680245681687,525,566,-1,-1,-1,-1,-1,-0.1082,0.0328,0.3817,0.5323,0.1864
410000,2013-10-01,it support specialist,Mumbai,f,1990-10-15,73.2,cbse,2009,73.6,cbse,2,B.Tech/B.E.,electronics and electrical engineering,67.6,0,Madhya Pradesh,2013,475,585,735,0.376059586651545,-1,300,-1,-1,-1,-1,-1,0.8463,-0.4536,0.1637,-0.6147,0.4805
305000,2012-10-01,programmer analyst,Chennai ,f,1990-06-06,91.8,cbse,2008,89.6,cbse,2,B.Tech/B.E.,electronics and electrical engineering,84.3,1,Tamil Nadu,2012,725,595,605,0.538386892985096,475,333,-1,-1,-1,-1,-1,-1.2287,1.2808,-1.9405,1.76613,0.1864
180000,2014-03-01,research associate,Kanpur,f,1991-11-01,88.3,cbse,2009,65.2,cbse,2,B.Tech/B.E.,computer engineering,79.84,0,Uttar Pradesh,2013,580,475,635,0.600057182338341,435,-1,-1,-1,-1,-1,-1,1.8517,1.5444,0.4711,-1.8824,1.0554
250000,2012-06-01,field based employee relations manager,-1,f,1988-08-19,68.0,state,2006,72.8,state,2,B.Tech/B.E.,biotechnology,72.27,0,Punjab,2011,455,415,455,-1.0,-1,-1,-1,-1,-1,-1,-1,-2.1175,0.6568,0.9623,0.2973,0.6603
